lon	lat	e_mm_day	n_mm_day	u_mm_day	hor_mm_day
  -1.0723060e+02   3.7995338e+01   2.6438741e-03  -2.7643603e-01  -3.4481925e-01   2.7644868e-01
  -1.0723062e+02   3.7995789e+01  -2.7551438e-02  -1.0664709e-01   3.5539697e-01   1.1014846e-01
  -1.0723063e+02   3.7996239e+01  -2.9912673e-01  -4.8797668e-02  -2.1067513e+00   3.0308087e-01
  -1.0723065e+02   3.7996690e+01   4.8488400e-02  -1.6164575e-01  -1.0407966e+00   1.6876159e-01
  -1.0723066e+02   3.7997140e+01   7.2519343e-02  -1.6050109e-01  -1.0546652e+00   1.7612398e-01
  -1.0723067e+02   3.7997591e+01   1.1029000e-01  -8.6593178e-02  -1.1537388e+00   1.4022219e-01
  -1.0723069e+02   3.7998042e+01   2.0061383e-01   6.6941898e-02  -9.3773350e-01   2.1148789e-01
  -1.0723070e+02   3.7998492e+01   5.2928688e-02  -2.2225305e-01  -6.8442684e-01   2.2846852e-01
  -1.0723071e+02   3.7998943e+01   1.1353277e-01  -2.6563886e-01  -1.3459094e+00   2.8888353e-01
  -1.0723073e+02   3.7999393e+01   4.9115618e-01  -1.4771801e-01  -1.0611228e+00   5.1288888e-01
  -1.0723075e+02   3.8000294e+01   6.5487134e-02   1.3962165e+00   1.2245506e+00   1.3977515e+00
  -1.0723077e+02   3.8000745e+01   9.3085910e-02  -1.3303893e-01  -9.2943856e-01   1.6237101e-01
  -1.0723078e+02   3.8001195e+01   6.2039820e-02   4.3041926e-03  -9.1877257e-01   6.2188949e-02
  -1.0723080e+02   3.8001646e+01   1.9442844e-01   7.4527767e-02  -7.9452905e-01   2.0822297e-01
  -1.0723081e+02   3.8002097e+01  -6.0831199e-01  -3.2524456e-02  -1.8050754e-01   6.0918086e-01
  -1.0723082e+02   3.8002547e+01  -2.6194863e-01   1.5185266e-01  -7.7770972e-03   3.0278097e-01
  -1.0723084e+02   3.8002998e+01   1.0310171e-01  -2.6145226e-02  -6.4414080e-01   1.0636510e-01
  -1.0723085e+02   3.8003448e+01   3.0823103e-03  -9.9866286e-02  -4.0750601e-01   9.9913841e-02
  -1.0723086e+02   3.8003899e+01   1.4564112e-01  -1.8979383e-01  -7.6199064e-01   2.3923426e-01
  -1.0723088e+02   3.8004349e+01   1.7030159e-01  -2.3128499e-01  -6.1790478e-01   2.8722009e-01
  -1.0723089e+02   3.8004800e+01   1.2673906e-01  -2.9729869e-02  -3.2388555e-01   1.3017932e-01
  -1.0723090e+02   3.8005250e+01   1.1028583e-01  -9.2899532e-02  -5.4738807e-01   1.4419877e-01
  -1.0723092e+02   3.8005701e+01  -6.1252617e-01  -3.0108377e-01  -2.8054674e+00   6.8252454e-01
  -1.0723093e+02   3.8006151e+01   2.1169544e-01  -3.0897857e-01  -6.5576541e-01   3.7454334e-01
  -1.0723095e+02   3.8006602e+01   1.1892337e-01  -5.2251370e-01  -1.6490551e-01   5.3587623e-01
  -1.0722970e+02   3.7984536e+01   1.7968506e-01  -1.7674609e-01  -9.4712193e-01   2.5204345e-01
  -1.0722972e+02   3.7984986e+01   3.7510366e-01  -1.8777877e-01  -6.5110440e-01   4.1948018e-01
  -1.0722973e+02   3.7985437e+01   1.0420413e-01  -6.6353582e-04  -5.0461127e-01   1.0420625e-01
  -1.0722975e+02   3.7985887e+01   2.1222578e-01  -1.7019842e-01  -9.4204611e-01   2.7204280e-01
  -1.0722977e+02   3.7986789e+01   4.4902698e-01  -1.1713499e-01  -1.6431857e+00   4.6405370e-01
  -1.0722981e+02   3.7988140e+01  -1.0771532e-01  -1.0040536e-01  -2.4431957e+00   1.4725429e-01
  -1.0722983e+02   3.7988591e+01   1.1971572e-01   5.2538324e-02  -1.7531952e+00   1.3073687e-01
  -1.0722984e+02   3.7989041e+01  -8.2617219e-02   2.3028549e-02  -4.4590140e+00   8.5766654e-02
  -1.0722986e+02   3.7989492e+01  -4.4386552e-02   8.5709493e-02   3.6202039e+00   9.6520895e-02
  -1.0722991e+02   3.7991294e+01   5.3037039e-01   1.5894411e+00   2.7403072e+00   1.6755942e+00
  -1.0722992e+02   3.7991745e+01  -1.2888423e+00  -1.3603590e+00   1.0562669e+00   1.8739506e+00
  -1.0722995e+02   3.7992646e+01   7.2080497e-02  -3.0368061e-01   2.4025952e+00   3.1211779e-01
  -1.0722996e+02   3.7993096e+01  -1.7427326e-01  -4.2554082e-02  -1.9073296e+00   1.7939348e-01
  -1.0722998e+02   3.7993547e+01  -5.2814996e-01   4.5334009e-01   1.7292468e+00   6.9603134e-01
  -1.0722999e+02   3.7993997e+01  -1.7135687e-01   1.5630373e-01  -2.4256873e-01   2.3193541e-01
  -1.0723001e+02   3.7994448e+01  -2.4719953e-01  -3.1687096e-01   1.9087250e-01   4.0188906e-01
  -1.0723002e+02   3.7994898e+01  -2.2066308e-02  -8.2420942e-02  -7.6479501e-01   8.5323699e-02
  -1.0723003e+02   3.7995349e+01  -3.5890157e-02  -2.4752371e-01  -9.2406055e-01   2.5011215e-01
  -1.0723006e+02   3.7996250e+01  -3.4260479e-01   1.7889838e-01  -3.4805446e+00   3.8650055e-01
  -1.0723007e+02   3.7996701e+01   1.6814653e-01  -7.8580902e-02  -1.4495870e+00   1.8560230e-01
  -1.0723009e+02   3.7997151e+01   1.3563378e-01  -6.4256187e-02  -1.3943987e+00   1.5008458e-01
  -1.0723010e+02   3.7997602e+01  -4.9407193e-02  -7.1013917e-02  -2.3696574e-01   8.6510388e-02
  -1.0723011e+02   3.7998052e+01  -2.1036005e-01   5.3064431e-02   8.8136226e-04   2.1694973e-01
  -1.0723013e+02   3.7998503e+01  -8.0150924e-02  -7.8473331e-02  -9.7718884e-01   1.1217056e-01
  -1.0723014e+02   3.7998953e+01   6.5549342e-02  -2.5793555e-01  -8.7304815e-01   2.6613430e-01
  -1.0723020e+02   3.8000756e+01  -1.2952333e-01   2.1690679e-01  -5.5296620e-01   2.5263580e-01
  -1.0723021e+02   3.8001206e+01  -2.0154354e-01  -7.3942624e-02  -2.6354377e-01   2.1467955e-01
  -1.0723022e+02   3.8001657e+01   1.4550271e-02  -7.1952787e-02  -9.9943351e-01   7.3409223e-02
  -1.0723024e+02   3.8002107e+01   2.7861193e-01  -6.1660230e-02  -1.6127517e+00   2.8535345e-01
  -1.0723025e+02   3.8002558e+01   3.2314571e-01   2.3376149e-02  -9.9751482e-01   3.2399012e-01
  -1.0723026e+02   3.8003008e+01   1.0707196e-01  -1.6146062e-01  -4.6547715e-01   1.9373677e-01
  -1.0723028e+02   3.8003459e+01   1.0418666e-01  -5.5368375e-02  -4.3105942e-01   1.1798524e-01
  -1.0723029e+02   3.8003910e+01   1.4432440e-01  -3.8661523e-02  -4.5899413e-01   1.4941301e-01
  -1.0723031e+02   3.8004360e+01   1.2808613e-01  -1.9289419e-01  -7.6926634e-01   2.3154745e-01
  -1.0723032e+02   3.8004811e+01   2.2092410e-01   5.1462002e-02   4.7765615e-02   2.2683869e-01
  -1.0723033e+02   3.8005261e+01   4.5815725e-02  -2.1908122e-01  -3.2874931e-01   2.2382060e-01
  -1.0723036e+02   3.8006162e+01   1.0279100e-02  -1.9855055e-01  -5.7193471e-01   1.9881645e-01
  -1.0723037e+02   3.8006613e+01  -5.8851574e-01  -2.8007254e-01  -4.3090176e-01   6.5176023e-01
  -1.0722915e+02   3.7984997e+01   3.0917706e-01  -3.3396451e-01  -8.7054708e-01   4.5510740e-01
  -1.0722916e+02   3.7985448e+01   3.0710669e-01  -1.8976236e-01  -6.9015918e-01   3.6100453e-01
  -1.0722919e+02   3.7986349e+01   3.5255328e-01  -3.0560892e-01  -6.1261700e-01   4.6657328e-01
  -1.0722920e+02   3.7986799e+01   1.9653702e-01  -7.2556988e-02  -9.3087920e-01   2.0950255e-01
  -1.0722922e+02   3.7987250e+01   7.0938503e-01   5.7490736e-01  -1.7251732e+00   9.1309671e-01
  -1.0722923e+02   3.7987700e+01   1.8465628e-01   5.9507886e-01  -3.2181773e+00   6.2307046e-01
  -1.0722924e+02   3.7988151e+01   2.6536193e-01   5.5739826e-01  -2.1854968e+00   6.1734089e-01
  -1.0722926e+02   3.7988602e+01  -1.9560945e-01   3.7206604e-01  -2.9274494e+00   4.2035247e-01
  -1.0722934e+02   3.7991305e+01   6.9386943e-01   1.0332918e+00  -1.8784732e+00   1.2446472e+00
  -1.0722937e+02   3.7992206e+01   3.8827145e-01   9.8856965e-01   1.4557170e+00   1.0620851e+00
  -1.0722938e+02   3.7992657e+01  -2.0506471e-01   6.0427232e-01  -4.6577797e-01   6.3811956e-01
  -1.0722939e+02   3.7993107e+01   9.5009591e-02  -3.3046113e-01  -7.1672122e-01   3.4384790e-01
  -1.0722941e+02   3.7993558e+01   9.8262032e-02  -4.0920939e-01  -8.4967734e-01   4.2084172e-01
  -1.0722942e+02   3.7994008e+01   6.9417559e-01  -8.9570862e-02  -2.0141533e+00   6.9993049e-01
  -1.0722943e+02   3.7994459e+01  -6.6050456e-01   7.2279983e-01   7.1784221e-01   9.7913526e-01
  -1.0722945e+02   3.7994909e+01  -1.7019792e-01   1.3294996e-02  -1.9228140e+00   1.7071639e-01
  -1.0722946e+02   3.7995360e+01  -3.1011861e-02  -4.2015338e-01  -1.7121850e+00   4.2129633e-01
  -1.0722950e+02   3.7996712e+01   7.9325278e-01   1.1450184e+00  -2.4248175e+00   1.3929526e+00
  -1.0722952e+02   3.7997162e+01  -1.6555543e-01  -1.2375677e-01   2.9372407e-01   2.0669867e-01
  -1.0722953e+02   3.7997613e+01  -2.5232769e-01  -3.3346196e-01  -4.2752050e-01   4.1816999e-01
  -1.0722954e+02   3.7998063e+01  -2.7837513e-01   2.1004095e-01   2.0457600e-01   3.4872613e-01
  -1.0722956e+02   3.7998514e+01  -7.5806043e-02   2.0853124e-01  -2.0922804e+00   2.2188248e-01
  -1.0722957e+02   3.7998964e+01   2.1059614e-02   1.1289446e-01  -8.5612830e-01   1.1484192e-01
  -1.0722958e+02   3.7999415e+01   4.8134543e-01  -7.5126484e-02  -5.0424651e-01   4.8717287e-01
  -1.0722967e+02   3.8002118e+01  -6.6587994e-01   7.6831218e-02   1.0763859e-01   6.7029779e-01
  -1.0722968e+02   3.8002569e+01  -2.1879054e-01  -5.0312626e-01  -6.9721140e-01   5.4863953e-01
  -1.0722969e+02   3.8003019e+01  -3.5484551e-02  -2.2648523e-02  -9.4546395e-01   4.2096424e-02
  -1.0722971e+02   3.8003470e+01   5.5582280e-02   2.9250137e-02  -9.7700836e-01   6.2808919e-02
  -1.0722972e+02   3.8003920e+01  -6.7029952e-04   1.3937894e-02  -1.1227777e+00   1.3954003e-02
  -1.0722973e+02   3.8004371e+01   5.6490399e-02  -6.5495187e-02  -7.1273713e-01   8.6491530e-02
  -1.0722975e+02   3.8004822e+01  -3.4602133e-02  -3.6262700e-02  -8.1435096e-01   5.0122760e-02
  -1.0722858e+02   3.7985008e+01   2.9515308e-01  -3.0320954e-01  -6.3035012e-01   4.2314461e-01
  -1.0722859e+02   3.7985459e+01   4.1728633e-01  -1.6277608e-01  -4.8370910e-01   4.4791063e-01
  -1.0722860e+02   3.7985909e+01   2.8776788e-01  -1.2573237e-01  -7.2027466e-01   3.1403659e-01
  -1.0722862e+02   3.7986360e+01   1.2951525e-01   1.0554520e-02  -9.6926724e-01   1.2994460e-01
  -1.0722863e+02   3.7986810e+01   3.9161649e-01   2.8429403e-02  -1.0461304e+00   3.9264705e-01
  -1.0722864e+02   3.7987261e+01   6.5491069e-01   2.3589465e-02  -1.4660289e+00   6.5533539e-01
  -1.0722866e+02   3.7987711e+01  -6.3025343e-02   1.6049820e-01  -2.7355899e+00   1.7242931e-01
  -1.0722867e+02   3.7988162e+01  -1.7751484e-01   2.4298286e-01  -2.9899417e+00   3.0091891e-01
  -1.0722871e+02   3.7989514e+01   1.7753686e-01  -1.0586019e-01  -2.9211725e+00   2.0670200e-01
  -1.0722881e+02   3.7992667e+01   1.3440801e-01   3.1397436e-01  -4.9188042e+00   3.4153391e-01
  -1.0722882e+02   3.7993118e+01  -2.2910510e-01  -8.7028697e-02  -1.0717636e+00   2.4507783e-01
  -1.0722883e+02   3.7993569e+01  -6.8032336e-02  -2.0760012e-01  -8.8662812e-01   2.1846329e-01
  -1.0722893e+02   3.7996722e+01  -3.1871070e-01   6.3593550e-02   2.5560308e-01   3.2499331e-01
  -1.0722894e+02   3.7997173e+01   3.6817064e-02  -1.5745533e-01  -1.5084005e+00   1.6170244e-01
  -1.0722896e+02   3.7997624e+01   6.7268410e-02  -1.5853514e-01  -8.1421195e-01   1.7221623e-01
  -1.0722897e+02   3.7998074e+01   2.7182261e-01  -6.7792326e-02  -9.6754179e-01   2.8014877e-01
  -1.0722898e+02   3.7998525e+01  -2.0023654e-01   2.5705084e-01  -2.0841630e+00   3.2583709e-01
  -1.0722900e+02   3.7998975e+01   1.9191711e-01   3.1644147e-01  -7.0563510e-01   3.7009104e-01
  -1.0722901e+02   3.7999426e+01   2.0919397e-01  -7.9980654e-02  -7.7548039e-02   2.2396210e-01
  -1.0722907e+02   3.8001228e+01   2.7787472e-01  -6.7888670e-01  -1.8120862e+00   7.3355402e-01
  -1.0722916e+02   3.8004382e+01  -1.6186045e-01   1.1254523e-01  -2.8117849e+00   1.9714267e-01
  -1.0722927e+02   3.8007986e+01  -9.7454945e-02   1.6086538e-01   7.0831005e-02   1.8808279e-01
  -1.0722800e+02   3.7985019e+01   3.7977535e-01  -1.5020791e-01  -1.0697688e+00   4.0840144e-01
  -1.0722802e+02   3.7985469e+01   4.8870827e-01  -3.3006990e-01  -5.6413595e-01   5.8973037e-01
  -1.0722803e+02   3.7985920e+01   4.5044998e-01  -1.5949465e-01  -1.2587145e+00   4.7785325e-01
  -1.0722804e+02   3.7986370e+01   2.4878337e-01  -3.3144489e-01  -1.0167695e+00   4.1442597e-01
  -1.0722806e+02   3.7986821e+01   2.1947653e-02   1.0154148e-01  -9.5568465e-01   1.0388634e-01
  -1.0722807e+02   3.7987272e+01  -3.1376615e-01  -3.9397673e-01   1.6221910e-01   5.0365351e-01
  -1.0722810e+02   3.7988173e+01   8.8820642e-01   1.3139559e+00  -2.3939139e+00   1.5859983e+00
  -1.0722815e+02   3.7989975e+01   9.4580608e-02  -4.1444299e-01  -5.2783026e-01   4.2509820e-01
  -1.0722825e+02   3.7993129e+01   1.8120451e-01   1.6366820e-01   3.1098628e-01   2.4417689e-01
  -1.0722826e+02   3.7993579e+01  -3.1316091e-02  -1.3386715e-01   2.6763803e-01   1.3748131e-01
  -1.0722830e+02   3.7994931e+01  -1.2099100e-01   8.1666204e-03  -3.9788684e-01   1.2126630e-01
  -1.0722833e+02   3.7995832e+01  -4.6416420e-02   7.5494763e-03   8.6609821e-01   4.7026361e-02
  -1.0722834e+02   3.7996283e+01  -5.5244445e-01  -4.8202416e-01  -2.3768413e+00   7.3317267e-01
  -1.0722836e+02   3.7996733e+01  -1.9433225e-01  -3.7894594e-01  -1.9263865e+00   4.2586975e-01
  -1.0722837e+02   3.7997184e+01  -3.6864189e-02   1.1823583e-01  -1.4691763e+00   1.2384943e-01
  -1.0722839e+02   3.7997634e+01   6.9843608e-03  -1.7641152e-01  -7.7672712e-01   1.7654973e-01
  -1.0722840e+02   3.7998085e+01   2.3749285e-01   9.0424385e-01   1.1226926e-01   9.3491165e-01
  -1.0722841e+02   3.7998535e+01  -5.3673083e-03   4.4138470e-01  -6.6340320e-01   4.4141733e-01
  -1.0722843e+02   3.7998986e+01   4.9310707e-02  -7.1423986e-02  -1.0410317e+00   8.6792463e-02
  -1.0722844e+02   3.7999437e+01  -3.0510764e-02  -3.3367652e-02  -8.4068084e-01   4.5214012e-02
  -1.0722845e+02   3.7999887e+01  -3.2805310e-01   5.1755813e-01  -2.0329052e+00   6.1276851e-01
  -1.0722847e+02   3.8000338e+01   5.3335873e-01   2.2122981e-01  -1.2160431e+00   5.7742027e-01
  -1.0722848e+02   3.8000788e+01   2.5875029e-01  -9.6210560e-02  -1.0320785e+00   2.7605830e-01
  -1.0722849e+02   3.8001239e+01   1.6692932e-01  -2.0438300e-02  -7.0750462e-01   1.6817587e-01
  -1.0722851e+02   3.8001689e+01   8.5749850e-01  -6.1317035e-01  -4.1112422e+00   1.0541734e+00
  -1.0722852e+02   3.8002140e+01   4.2024128e-01  -7.7855046e-02  -2.2321100e+00   4.2739226e-01
  -1.0722859e+02   3.8004393e+01  -3.6993646e-01  -7.7290143e-02  -1.9398877e+00   3.7792426e-01
  -1.0722743e+02   3.7985030e+01   3.9937856e-01  -2.2052256e-01  -9.3277468e-01   4.5621644e-01
  -1.0722745e+02   3.7985480e+01   3.7073759e-01  -1.1288283e-01  -9.2865724e-01   3.8754212e-01
  -1.0722746e+02   3.7985931e+01   7.8783147e-01   3.1288670e-02  -1.0784676e+00   7.8845254e-01
  -1.0722749e+02   3.7986832e+01   1.3084271e-01   4.4273298e-03  -5.3620578e-01   1.3091759e-01
  -1.0722751e+02   3.7987733e+01   6.2072388e-01  -1.5536953e-01  -3.0568255e+00   6.3987329e-01
  -1.0722769e+02   3.7993590e+01  -3.0954821e-01   8.3251832e-01  -3.1992822e+00   8.8820428e-01
  -1.0722775e+02   3.7995392e+01   2.8700622e-01  -1.4143009e-01  -2.9713364e-01   3.1996099e-01
  -1.0722776e+02   3.7995843e+01  -2.7514979e-01   1.6062680e-01   1.7432194e+00   3.1860379e-01
  -1.0722777e+02   3.7996294e+01   2.6943268e-02   3.7062300e-01  -1.8697571e-01   3.7160106e-01
  -1.0722779e+02   3.7996744e+01  -2.8755348e-01  -1.0122357e-01  -2.2454723e-02   3.0484949e-01
  -1.0722780e+02   3.7997195e+01  -1.8958161e-01  -3.7021373e-02  -1.1377473e+00   1.9316255e-01
  -1.0722781e+02   3.7997645e+01   3.3806192e-01  -1.9256403e-02  -6.4947558e-01   3.3860990e-01
  -1.0722784e+02   3.7998546e+01   3.5001085e-01   1.3608031e-01  -9.4766157e-01   3.7553355e-01
  -1.0722786e+02   3.7998997e+01   1.9710931e-01  -2.5633878e-01  -4.3085040e-01   3.2335994e-01
  -1.0722788e+02   3.7999898e+01   6.6325556e-02   8.1075756e-01  -9.4408620e-02   8.1346598e-01
  -1.0722790e+02   3.8000349e+01  -5.7782603e-02   3.0166148e-01  -2.0759787e+00   3.0714570e-01
  -1.0722791e+02   3.8000799e+01   1.6689920e-02   3.0804836e-02  -1.0843630e+00   3.5035573e-02
  -1.0722792e+02   3.8001250e+01  -6.0445456e-02   5.1492201e-02  -1.2244999e+00   7.9404659e-02
  -1.0722794e+02   3.8001700e+01  -7.5853499e-02  -7.6605257e-03  -1.0211553e+00   7.6239340e-02
  -1.0722795e+02   3.8002151e+01   5.9498856e-02   2.1237519e-01  -9.9205522e-01   2.2055234e-01
  -1.0722796e+02   3.8002601e+01   3.5545142e-02   3.4134736e-02  -1.4363761e+00   4.9281207e-02
  -1.0722803e+02   3.8004854e+01  -2.7920688e-01   1.1171775e-01  -2.4007086e+00   3.0072801e-01
  -1.0722810e+02   3.8007107e+01   1.6329734e-03   1.5008111e-01  -1.1996952e-01   1.5008999e-01
  -1.0722686e+02   3.7985040e+01   1.2858973e+00  -7.9467460e-01   7.4386515e-01   1.5116347e+00
  -1.0722687e+02   3.7985491e+01   5.5415330e-01  -1.7330449e-01  -5.9564858e-01   5.8062064e-01
  -1.0722689e+02   3.7985942e+01   5.0326889e-01  -2.7843638e-01  -6.6031162e-01   5.7515771e-01
  -1.0722690e+02   3.7986392e+01   2.9727255e-01  -2.5512373e-02   6.4544501e-02   2.9836530e-01
  -1.0722693e+02   3.7987293e+01   5.3407331e-01  -4.7038911e-01  -7.4840836e-01   7.1168829e-01
  -1.0722694e+02   3.7987744e+01   1.0311425e+00   1.2749205e+00  -6.3817564e-01   1.6397186e+00
  -1.0722712e+02   3.7993601e+01  -1.7141739e-01   1.1156821e-01  -2.3474810e+00   2.0452722e-01
  -1.0722716e+02   3.7994953e+01  -5.5717435e-01   2.8696157e-01  -1.0033278e+00   6.2672977e-01
  -1.0722719e+02   3.7995854e+01  -4.1299093e-01  -2.7094383e-01  -2.0246212e+00   4.9393529e-01
  -1.0722720e+02   3.7996304e+01   1.6464382e-01  -5.1752238e-03  -1.1261167e+00   1.6472514e-01
  -1.0722722e+02   3.7996755e+01  -6.2493572e-02   2.6642661e-01   2.8753314e+00   2.7365779e-01
  -1.0722723e+02   3.7997205e+01  -3.6973401e-01   2.5158408e-01  -2.2358908e+00   4.4721113e-01
  -1.0722728e+02   3.7999008e+01   1.2024081e-01   4.4065674e-02  -1.3024707e+00   1.2806107e-01
  -1.0722731e+02   3.7999909e+01   5.9544824e-02   1.1522026e-01  -1.6269972e+00   1.2969694e-01
  -1.0722732e+02   3.8000359e+01   1.2265622e-01   8.8640207e-02  -1.1260853e+00   1.5133286e-01
  -1.0722734e+02   3.8000810e+01   1.7253833e-01   1.1044415e-01  -1.1079269e+00   2.0485943e-01
  -1.0722735e+02   3.8001260e+01  -1.6724059e-01   1.8682429e-01  -2.5476492e+00   2.5074435e-01
  -1.0722737e+02   3.8001711e+01  -3.1908663e-02  -1.8854390e-02  -7.4931172e-01   3.7062796e-02
  -1.0722738e+02   3.8002162e+01  -1.1986594e-01  -2.1177895e-01  -1.1089850e+00   2.4334783e-01
  -1.0722739e+02   3.8002612e+01   2.8578510e-02   9.0423541e-02  -1.0874362e+00   9.4832209e-02
  -1.0722741e+02   3.8003063e+01   3.8013730e-01  -4.7765260e-01   5.6528190e-01   6.1045587e-01
  -1.0722632e+02   3.7985952e+01   4.0895902e-01  -1.6004962e-01  -7.5664408e-01   4.3916211e-01
  -1.0722633e+02   3.7986403e+01   3.8866534e-01  -2.0461415e-01  -9.6604969e-01   4.3923536e-01
  -1.0722634e+02   3.7986854e+01   4.2700611e-01  -1.7167593e-01  -7.0489052e-01   4.6022477e-01
  -1.0722636e+02   3.7987304e+01   3.1095372e-01  -1.4860381e-01  -5.5842686e-01   3.4463794e-01
  -1.0722637e+02   3.7987755e+01   9.8748704e-01  -4.3237893e-01  -1.8924803e-01   1.0779992e+00
  -1.0722658e+02   3.7994513e+01  -2.7681007e-01   3.4943157e-01  -1.6265499e+00   4.4578721e-01
  -1.0722659e+02   3.7994964e+01  -8.0817858e-02   6.5506964e-03  -1.1597479e+00   8.1082907e-02
  -1.0722660e+02   3.7995414e+01  -1.1500072e+00  -1.2209688e-01  -1.6178511e+00   1.1564706e+00
  -1.0722675e+02   3.8000370e+01   3.3105674e-01   2.2119599e-01  -1.4072467e+00   3.9815353e-01
  -1.0722677e+02   3.8000821e+01   2.2393221e-01   1.4965873e-01  -1.0282267e+00   2.6933876e-01
  -1.0722678e+02   3.8001271e+01   1.3461925e-01  -9.3887245e-02  -9.9227777e-01   1.6412543e-01
  -1.0722679e+02   3.8001722e+01   1.1582085e-01  -6.3729581e-02  -8.9024840e-01   1.3219655e-01
  -1.0722681e+02   3.8002172e+01  -5.6124680e-02   9.0905910e-02  -2.3943101e+00   1.0683569e-01
  -1.0722682e+02   3.8002623e+01   1.9728339e-02  -1.1528398e-01  -1.1842959e+00   1.1695984e-01
  -1.0722683e+02   3.8003073e+01   9.1557513e-02  -2.5183783e-02  -1.3820990e+00   9.4957891e-02
  -1.0722685e+02   3.8003524e+01   3.4595666e-01   8.7186100e-01  -3.1738432e+00   9.3799126e-01
  -1.0722686e+02   3.8003975e+01   7.0717291e-02  -2.4614011e-02  -7.5920578e-01   7.4878467e-02
  -1.0722688e+02   3.8004425e+01  -2.9292468e-02   6.1984333e-02  -1.4887751e+00   6.8557321e-02
  -1.0722573e+02   3.7985513e+01   1.9641577e+00  -1.9726458e+00  -1.4667695e+00   2.7837469e+00
  -1.0722575e+02   3.7985963e+01   7.6185858e-02  -6.2443959e-02  -1.9494042e+00   9.8506512e-02
  -1.0722577e+02   3.7986864e+01   1.3713527e-01  -9.0417236e-02  -1.2411344e+00   1.6426003e-01
  -1.0722579e+02   3.7987315e+01   2.4266027e-01  -1.4081256e-01  -8.6191831e-01   2.8055692e-01
  -1.0722587e+02   3.7990018e+01   3.2050893e-01   7.7376461e-01   3.1008869e+00   8.3751874e-01
  -1.0722622e+02   3.8001733e+01   1.2932122e-01   2.4161604e-01  -1.6568328e+00   2.7404796e-01
  -1.0722624e+02   3.8002183e+01   2.0063949e-01   6.5751858e-02  -1.0905883e+00   2.1113861e-01
  -1.0722625e+02   3.8002634e+01   3.9880759e-02   3.9591156e-03  -1.3216943e+00   4.0076795e-02
  -1.0722626e+02   3.8003084e+01  -4.1151213e-01   2.3883353e-01  -2.6665218e+00   4.7579795e-01
  -1.0722628e+02   3.8003535e+01  -6.6793328e-02   1.6606315e-01  -1.6048563e-01   1.7899251e-01
  -1.0722629e+02   3.8003985e+01  -1.2719168e-01   1.4067374e-01  -1.6464723e+00   1.8964922e-01
  -1.0722633e+02   3.8005337e+01  -1.4666911e+00  -1.7090608e+00   3.8872512e-01   2.2521260e+00
  -1.0722640e+02   3.8007590e+01  -4.5539750e-02   2.9748081e-01   5.8949474e-01   3.0094634e-01
  -1.0722509e+02   3.7983271e+01   2.0375565e+00  -9.4385293e-01   4.3900373e+00   2.2455500e+00
  -1.0722511e+02   3.7983721e+01   6.3991201e-01  -4.0495496e-01   1.8600977e-01   7.5728191e-01
  -1.0722516e+02   3.7985523e+01   4.9807521e-01  -4.9959451e-01  -2.7683027e+00   7.0545984e-01
  -1.0722521e+02   3.7987326e+01   3.0223306e-01  -7.1255816e-02  -1.1335122e+00   3.1051926e-01
  -1.0722539e+02   3.7993183e+01  -5.4019939e-01  -6.1281151e-01  -1.6863911e+00   8.1691697e-01
  -1.0722569e+02   3.8003095e+01   1.2778227e-02  -2.9831491e-01  -3.6071320e-01   2.9858846e-01
